S1	S2	Dist	Spkr1	Spkr2	SpkrD	DdB1	DdB2	DdBD
33	68	0	1	1	1	0	0	99
33	61	0	1	1	1	0	0	99
33	53	0	1	1	1	0	0	99
33	48	0	1	1	1	0	0	99
33	44	0	1	1	1	0	0	99
33	40	0	1	1	1	0	0	99
33	38	0	1	1	1	0	0	99
33	33	0	1	1	1	0	0	99
33	31	0	1	1	1	0	0	99
33	29	0	1	1	1	0	0	99
33	26	0	1	1	1	0	0	99
33	24	0	1	1	1	0	0	99
33	22	0	1	1	1	0	0	99
33	19	0	1	1	1	0	0	99
33	17	0	1	1	1	0	0	99
