S1	S2	Spkr1	Spkr1	DdB1	DdB2
7	3	6	6	20	20
7	3	6	6	20	20
7	6	6	6	20	20
7	8	6	6	20	20
7	11	6	6	20	20
7	11	6	6	20	20
5	2	6	6	20	20
5	2	6	6	20	20
5	4	6	6	20	20
5	6	6	6	20	20
5	9	6	6	20	20
5	9	6	6	20	20
5	5	6	6	20	20
7	7	6	6	20	20




7	3	6	6	20	20
7	6	6	6	20	20
7	8	6	6	20	20
7	11	6	6	20	20
5	2	6	6	20	20
5	4	6	6	20	20
5	6	6	6	20	20
5	9	6	6	20	20


7	4	12	12	20	20
7	5	12	12	20	20
7	9	12	12	20	20
7	10	12	12	20	20
5	2	12	12	20	20
5	3	12	12	20	20
5	7	12	12	20	20
5	8	12	12	20	20
